Quotes,Punc_Freq,Punc_Type,Exclamation,Stopwords,Camelcase,Negation,Propn,Usermention,Hashtags,Misspel,OutofVocab,Noun,Past_Tense,Verbs,Interrogation,word_count,mean_word_length,ttr,mtld,sentiment_score,constructive,fear,anger,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
0,2,3,0,12,0,0,0,0,0,0,8,3,1,3,0,184,3,0,123,-4,0.0,0.1,0.06,0.12,0.02,0.2,0.18,0.14,0.08,0.08,0.02
0,2,2,0,9,0,0,2,0,0,1,6,3,1,3,1,16,3,0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,5,0,24,0,0,0,0,0,2,14,8,3,10,1,86,3,0,5,3,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.2,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.2
0,16,4,0,8,0,0,0,0,0,0,5,2,0,2,0,70,4,0,5,1,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0
0,2,5,0,11,0,0,0,0,0,1,6,4,0,3,0,135,3,0,86,1,0.0,0.074074074074074,0.074074074074074,0.1296296296296296,0.037037037037037,0.1481481481481481,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.074074074074074,0.074074074074074
0,1,2,0,3,0,0,0,0,0,0,2,1,0,0,0,12,3,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,3,0,7,0,0,1,0,0,1,5,3,1,2,0,23,3,0,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,5,0,6,0,0,0,0,0,0,4,2,0,1,0,184,3,0,136,0,0.0,0.1,0.1,0.18,0.02,0.12,0.16,0.14,0.08,0.06,0.04
0,2,3,0,8,0,0,0,0,0,0,4,1,0,3,0,61,3,0,86,-1,0.0,0.0,0.1111111111111111,0.5555555555555556,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0
0,3,6,0,12,0,0,0,0,0,1,8,3,0,5,0,157,4,0,122,1,0.0,0.1827956989247312,0.1505376344086021,0.086021505376344,0.010752688172043,0.086021505376344,0.1935483870967742,0.1397849462365591,0.075268817204301,0.021505376344086,0.053763440860215
0,1,3,0,3,0,0,0,0,0,0,2,1,0,1,0,43,3,0,6,-1,0.0,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0,0.0
0,7,3,0,9,0,0,0,0,0,4,7,4,0,2,0,18,5,0,17,1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0
0,3,2,0,7,0,0,1,0,0,2,5,3,0,0,0,11,4,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
0,3,3,0,9,0,0,1,0,0,2,5,4,1,2,0,31,4,0,4,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
1,2,2,0,13,0,0,0,0,0,0,8,4,0,4,0,64,4,0,4,1,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.4285714285714285
0,2,5,0,4,0,0,0,0,0,0,3,2,0,1,0,36,4,0,11,1,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
0,3,4,0,10,0,0,0,0,0,1,5,2,1,3,0,172,3,0,132,-4,0.0,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0833333333333333,0.2777777777777778,0.0833333333333333,0.0833333333333333,0.0277777777777777,0.0555555555555555
0,1,1,0,12,0,0,0,0,0,0,7,3,3,5,0,73,3,0,4,-2,0.0,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.1153846153846153,0.0,0.1153846153846153
0,6,2,0,9,0,0,1,0,0,3,7,6,0,3,0,19,4,0,18,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
0,5,8,1,5,0,0,0,0,0,1,5,1,0,1,0,30,2,0,6,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,5,0,12,0,0,2,0,0,2,9,6,1,3,0,46,3,0,6,0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.1818181818181818,0.1818181818181818
0,1,2,0,9,0,0,0,0,0,1,6,1,0,5,0,24,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0,1,4,0,10,0,0,0,0,0,0,7,3,0,3,0,165,4,0,117,1,0.0,0.0,0.0,0.2105263157894736,0.0,0.3684210526315789,0.1052631578947368,0.0,0.0,0.0526315789473684,0.2631578947368421
0,3,3,0,9,0,0,0,0,0,0,6,4,0,2,0,46,3,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,11,0,0,0,0,0,0,6,2,0,3,0,90,4,0,126,0,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0,0.1538461538461538,0.3846153846153846,0.1538461538461538,0.0,0.0769230769230769,0.0
0,11,2,0,6,0,0,0,0,0,2,7,3,0,3,1,12,4,1,0,0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25
0,2,4,0,7,0,0,1,0,0,0,4,3,0,2,0,99,4,0,140,-1,0.0,0.0769230769230769,0.0,0.2307692307692307,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.0,0.0,0.1538461538461538,0.1538461538461538
0,2,6,0,6,0,0,0,0,0,1,5,2,0,1,0,40,3,0,3,0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0
0,1,1,0,3,0,0,0,0,0,1,2,1,1,1,1,5,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,6,0,4,0,0,0,0,0,0,3,1,0,1,0,23,2,0,11,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
1,6,5,0,23,0,0,2,0,1,2,16,10,1,5,1,41,4,0,20,0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0,0.25,0.0833333333333333,0.1666666666666666
0,4,4,0,6,0,0,5,0,0,3,9,6,0,0,0,55,3,0,3,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
0,5,5,0,7,0,0,0,0,0,1,6,1,0,1,0,21,2,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0,2,2,0,3,0,0,0,0,0,0,2,1,0,1,0,4,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,5,3,0,5,0,0,1,0,0,1,4,3,0,1,0,31,3,0,3,0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,2,2,0,2,0,0,0,0,0,0,2,1,0,0,0,7,3,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,1,0,0,0,0,0,1,1,2,0,0,0,7,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,1,0,6,0,0,2,0,0,2,6,4,0,0,0,10,3,0,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,4,0,0,1,0,0,0,4,2,0,2,0,18,4,0,17,1,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666
0,1,2,0,3,0,0,0,0,0,0,2,0,0,1,0,36,2,0,56,0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0
0,3,3,0,11,0,0,5,0,0,1,8,7,1,3,0,64,4,0,5,0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
0,4,1,0,8,0,0,1,0,0,1,6,3,0,2,0,24,3,1,0,1,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2
0,0,0,0,6,0,0,0,0,0,0,3,1,0,2,0,8,3,1,0,0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.2
0,1,1,0,10,0,0,0,0,0,1,4,1,3,6,1,14,3,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,3,5,0,11,0,0,0,0,0,1,10,3,2,4,0,37,3,0,7,-1,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.1666666666666666
1,2,2,0,9,0,0,0,0,0,0,6,3,0,3,0,29,4,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,2,0,27,0,0,4,1,0,4,25,13,0,11,2,53,3,0,4,2,1.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.2142857142857142,0.1428571428571428
0,1,1,1,5,0,0,2,0,0,3,7,3,0,2,0,11,3,1,0,0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,3,6,0,7,0,0,1,0,0,1,6,3,0,2,0,51,3,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,3,0,0,1,0,0,1,4,3,0,1,0,14,3,0,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,6,0,0,1,0,0,1,4,2,0,1,0,40,3,0,8,0,1.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666
0,5,5,0,14,0,0,3,0,0,5,13,6,0,3,1,86,3,0,121,1,1.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.2666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.1333333333333333,0.1333333333333333
0,3,2,0,4,0,0,3,0,0,1,3,4,0,1,0,7,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0,1,1,0,3,0,0,2,0,0,0,1,5,0,1,0,7,3,1,0,0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,2,3,0,6,0,0,0,0,0,0,4,1,0,2,0,20,3,0,19,1,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,3,4,0,12,0,0,1,0,0,2,7,7,0,3,0,142,4,0,102,5,0.0,0.0666666666666666,0.0333333333333333,0.1666666666666666,0.0,0.2833333333333333,0.0666666666666666,0.05,0.0333333333333333,0.15,0.15
0,1,2,0,5,0,0,0,0,0,0,4,1,0,1,0,17,3,0,8,0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0
0,2,4,0,5,0,0,0,0,0,0,4,2,0,2,0,73,3,0,4,0,0.0,0.0555555555555555,0.0555555555555555,0.1666666666666666,0.0,0.2777777777777778,0.1666666666666666,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.1111111111111111
0,1,2,0,3,0,0,1,0,0,1,3,2,0,0,0,13,3,0,13,0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25
0,1,2,0,7,0,0,2,0,0,1,5,4,0,2,0,27,4,0,13,0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2
1,2,2,0,3,0,0,2,0,0,0,5,4,0,1,0,9,4,1,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0,1,1,0,1,0,0,3,0,0,1,1,3,0,0,0,4,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,4,0,0,0,0,0,0,2,3,0,2,0,10,3,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0,1,1,1,4,0,0,0,0,0,1,2,2,0,1,0,6,2,1,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
0,2,2,0,5,0,0,1,0,0,1,3,4,0,2,0,10,4,1,0,0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
0,1,4,0,6,0,0,2,0,0,1,3,3,0,1,0,48,4,0,6,-2,1.0,0.2,0.1,0.0,0.0,0.3,0.2,0.1,0.1,0.0,0.0
0,2,2,0,7,0,0,3,0,0,0,4,4,0,2,0,35,4,0,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,4,0,0,0,0,0,0,2,2,1,2,0,24,4,0,11,0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,1,3,0,5,0,0,0,0,0,0,3,1,0,1,0,31,3,0,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,4,0,5,0,0,0,0,0,1,4,2,0,1,0,16,3,1,0,0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,1,2,0,7,0,0,0,0,0,0,5,4,1,2,0,32,4,0,4,0,1.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0
0,2,4,0,7,0,0,0,0,0,1,6,2,0,2,0,36,3,0,7,1,1.0,0.0,0.0,0.1,0.0,0.2,0.2,0.1,0.1,0.1,0.2
0,1,2,0,6,0,0,1,0,0,1,5,3,1,1,1,23,3,0,7,0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
0,3,2,0,5,0,0,2,0,0,2,4,3,1,1,0,8,3,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,1,0,0,2,0,0,1,3,3,0,1,0,6,5,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,4,0,5,0,0,0,0,0,0,4,1,0,1,0,40,2,0,4,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,9,0,0,0,0,0,1,4,2,0,3,1,14,3,0,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,5,0,0,1,0,0,1,4,2,0,2,0,9,5,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,7,0,7,0,0,0,0,0,0,5,1,0,2,0,139,3,0,85,0,1.0,0.05,0.05,0.1,0.0,0.2,0.2,0.05,0.15,0.1,0.1
0,1,1,0,7,0,0,0,0,0,0,6,3,0,2,1,14,4,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
0,6,4,0,18,0,0,1,0,0,2,12,6,0,5,0,91,3,0,3,0,1.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
1,5,4,0,16,0,0,1,0,0,2,11,4,0,5,1,77,3,0,4,-2,1.0,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0
0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,3,4,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,5,0,12,0,0,0,0,0,1,8,5,0,3,0,150,4,0,103,1,1.0,0.1568627450980392,0.0980392156862745,0.1764705882352941,0.0392156862745098,0.1176470588235294,0.1568627450980392,0.0392156862745098,0.0588235294117647,0.0980392156862745,0.0588235294117647
1,2,3,0,7,0,0,0,0,0,0,5,2,0,2,0,25,4,0,12,0,1.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.4545454545454545,0.0,0.0909090909090909,0.0909090909090909,0.0
0,6,3,0,20,0,0,2,0,0,5,13,9,1,5,1,35,3,0,8,0,1.0,0.25,0.2,0.0,0.05,0.0,0.3,0.15,0.05,0.0,0.0
0,3,9,0,10,0,0,1,0,0,1,6,4,0,3,0,240,3,0,110,-2,1.0,0.1764705882352941,0.2117647058823529,0.0235294117647058,0.0470588235294117,0.0470588235294117,0.2588235294117647,0.1294117647058823,0.0941176470588235,0.0117647058823529,0.0
0,3,4,0,14,0,0,2,0,0,2,9,6,1,5,0,127,4,0,78,-1,1.0,0.125,0.15625,0.125,0.03125,0.15625,0.15625,0.09375,0.15625,0.0,0.0
2,4,3,0,8,0,0,1,0,0,3,9,6,0,2,1,18,4,1,0,0,1.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0
0,1,3,0,6,0,0,0,0,0,0,4,2,0,1,0,79,4,0,4,-2,1.0,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.1176470588235294,0.0,0.1176470588235294
0,6,4,0,14,0,0,1,0,0,3,9,8,1,4,0,63,4,0,5,-2,1.0,0.1785714285714285,0.1071428571428571,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.2857142857142857,0.1428571428571428,0.0714285714285714,0.0357142857142857,0.0357142857142857
1,2,2,0,8,0,0,1,0,0,0,4,1,0,2,0,29,3,0,9,0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857
0,4,4,0,8,0,0,0,0,0,1,6,4,0,2,0,28,3,0,28,0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0
0,2,4,0,4,0,0,1,0,0,1,4,2,0,2,0,18,3,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
0,4,8,0,11,0,0,0,0,0,1,8,3,0,3,0,160,3,0,99,3,0.0,0.1136363636363636,0.1363636363636363,0.0909090909090909,0.0454545454545454,0.1363636363636363,0.1363636363636363,0.1136363636363636,0.0681818181818181,0.0681818181818181,0.0909090909090909
0,2,2,0,12,0,0,0,0,0,1,7,3,1,4,0,78,3,0,114,0,0.0,0.1578947368421052,0.0526315789473684,0.1578947368421052,0.0526315789473684,0.1578947368421052,0.1052631578947368,0.0,0.0526315789473684,0.1578947368421052,0.1052631578947368
0,2,4,0,7,0,0,0,0,0,0,6,2,0,3,0,54,4,0,4,1,0.0,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.125,0.0,0.125
1,2,2,0,7,0,1,0,0,0,0,4,0,0,3,0,12,3,1,0,0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0
0,2,6,0,7,0,0,0,0,0,1,5,2,0,3,0,63,3,0,5,0,1.0,0.125,0.125,0.0,0.125,0.125,0.25,0.0,0.0,0.125,0.125
0,3,2,0,16,0,0,0,0,0,3,8,2,6,7,0,23,3,0,11,0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
0,2,3,0,4,0,0,0,0,0,0,3,2,1,1,0,33,3,0,8,1,1.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25
0,3,8,0,13,0,0,0,0,0,1,8,2,0,2,1,120,3,0,73,0,1.0,0.25,0.25,0.0833333333333333,0.0,0.0,0.25,0.0833333333333333,0.0,0.0,0.0833333333333333
0,1,2,0,7,0,0,0,0,0,0,4,1,1,2,0,35,3,0,6,0,1.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25
0,0,1,0,6,0,0,0,0,0,0,1,4,0,1,0,31,3,0,6,0,1.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.3333333333333333
0,4,1,0,4,0,0,0,0,0,0,2,2,0,1,0,8,3,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,9,0,0,0,0,0,0,5,5,0,3,1,20,4,1,0,1,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428
1,3,4,0,12,0,0,0,0,0,0,7,3,1,4,0,107,3,0,61,2,0.0,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.0357142857142857,0.1428571428571428,0.1071428571428571,0.1071428571428571,0.0357142857142857,0.1428571428571428,0.0714285714285714
0,3,1,0,5,0,0,0,0,0,1,2,3,0,1,0,11,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,3,0,6,0,0,0,0,0,0,5,2,0,1,0,31,3,0,6,0,0.0,0.0,0.125,0.25,0.125,0.25,0.0,0.0,0.0,0.125,0.125
1,2,3,0,9,0,0,0,0,0,0,4,3,0,3,0,46,3,0,7,0,0.0,0.0,0.125,0.25,0.0,0.125,0.125,0.0,0.125,0.125,0.125
0,4,3,0,0,0,0,0,0,1,1,4,1,0,0,0,4,1,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,6,0,0,0,0,0,1,3,1,0,2,1,7,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,4,0,6,0,0,1,0,0,1,3,2,0,1,0,116,3,0,73,-1,0.0,0.0,0.0666666666666666,0.2,0.1333333333333333,0.3333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666
0,2,2,1,6,0,0,0,0,0,2,3,2,0,1,0,10,3,1,0,0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
0,1,2,0,12,0,0,0,0,0,1,9,5,0,4,1,115,4,0,78,-2,0.0,0.12,0.12,0.0,0.0,0.24,0.2,0.12,0.12,0.04,0.04
0,3,3,0,8,0,0,0,0,0,3,8,3,0,1,0,44,4,0,64,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0
0,0,1,0,1,0,0,0,0,0,1,1,2,0,0,0,7,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,1,0,6,0,0,2,0,0,2,6,4,0,0,0,10,3,0,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,4,0,0,1,0,0,0,4,2,0,2,0,18,4,0,17,1,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666
0,1,2,0,3,0,0,0,0,0,0,2,0,0,1,0,36,2,0,56,0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0
0,3,3,0,11,0,0,5,0,0,1,8,7,1,3,0,64,4,0,5,0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
0,4,1,0,8,0,0,1,0,0,1,6,3,0,2,0,24,3,1,0,1,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2
2,5,3,0,8,0,0,0,0,0,2,8,2,0,1,0,10,3,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,3,0,1,0,0,0,1,2,0,0,0,0,10,3,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,8,0,11,0,0,0,0,0,1,7,3,0,2,0,46,3,0,66,-1,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0714285714285714,0.2857142857142857,0.1428571428571428,0.2142857142857142,0.0,0.0
0,4,1,0,9,0,1,0,0,0,0,3,3,0,3,1,15,3,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0,5,1,0,13,0,1,7,0,0,0,8,6,0,4,0,22,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,8,0,0,0,0,0,0,4,2,0,3,0,97,3,0,138,4,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.2352941176470588,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.1176470588235294
0,3,1,0,6,0,0,0,0,0,1,2,4,0,2,1,10,3,1,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,3,4,0,13,0,0,0,0,0,1,8,3,0,4,0,40,3,0,5,0,1.0,0.0,0.0,0.2,0.0,0.2,0.1,0.1,0.0,0.2,0.2
0,3,6,0,16,0,0,0,0,0,2,11,5,0,5,0,79,4,0,4,-1,1.0,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0714285714285714,0.2857142857142857,0.1428571428571428,0.2142857142857142,0.0,0.0
0,1,1,0,3,0,0,0,0,0,0,3,1,0,0,0,11,3,0,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,9,0,0,0,0,0,0,4,4,0,3,0,35,3,0,4,-2,1.0,0.0,0.2,0.0666666666666666,0.0666666666666666,0.2,0.1333333333333333,0.0,0.2,0.0666666666666666,0.0666666666666666
0,1,3,0,9,0,0,0,0,0,0,5,3,0,2,0,171,3,0,121,1,1.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
0,1,3,0,10,0,0,0,0,0,0,5,2,0,2,0,97,4,0,174,-1,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
0,2,2,0,11,0,0,0,0,0,1,6,4,2,3,0,38,3,0,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,2,0,9,0,0,1,1,0,2,8,3,0,3,2,12,3,0,6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,7,0,14,0,0,0,0,0,2,8,4,1,3,0,200,3,0,151,0,1.0,0.04,0.0,0.32,0.08,0.32,0.04,0.0,0.0,0.08,0.12
1,2,2,0,9,0,0,0,0,0,1,8,3,1,5,0,13,4,0,6,0,1.0,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666
